name,alt_name,ra,dec,vmag,multiple,class,ads,ads_comp,bii,bv_color,bv_uncert,cdec,cdec_1950,cra,cra_1950,dec_1900,dec_1950,dm_cat,dm_num,fk5,glat,glon,hd,hr,ir_flag,lii,m_cnt,m_id,m_mdiff,m_sep,note,par_code,parallax,pmdec,pmra,ra_1900,ra_1950,radvel,radvel_comm,ri_code,ri_color,rotvel,rotvel_comm,rotvel_uncert,sao,spect_code,spect_type,ub_color,ub_uncert,var_id,vmag_code,vmag_uncert,ra_deg,dec_deg,distance_pc,distance_ly,ra_rad,dec_rad,x,y,z,brightness_class,spectral_main
HR 6637,31Psi1Dra ,17 41 58.01,+72 09 24.8,5.79,,                                           STAR G0V,10759.0,,31.0279,0.53,,720925.0,721042.0,174158.0,174251.2,72.2,72.1783,,,,31.03,102.98,162004.0,6637,,102.978,4.0,AB  ,1.2,30.2,*   ,        ,0.054,-0.278,0.03,265.93583,265.7133,-10.0,V?         ,,,25.0,,,8891.0,          ,G0V               ,0.02,,         ,         ,,265.49170833333335,72.1568888888889,18518.51851851852,60399.259259259255,4.633704447161134,1.2593752891068242,-446.01824796615415,-5656.733014298458,17627.76127158921,Moderate,G
HR 1326,Alp Hor   ,04 14 00.10,-42 17 39.8,3.86,,                                         STAR K1III,,,-46.4141,1.1,,-421740.0,-422511.0,41400.1,41220.8,-42.53333,-42.4196,,,155.0,-46.41,246.88,26967.0,1326,,246.88,,    ,,,*   ,        ,0.026,-0.209,0.046,62.67167,63.0865,22.0,           ,,0.59,,,,216710.0,          ,K1III             ,1.0,,         ,         ,,63.500416666666666,-42.29438888888889,38461.53846153846,125444.61538461538,1.1082913472216158,-0.7381763412300173,12694.09116179027,25460.87167979571,-25882.310633124263,Bright,K
HR 983 ,          ,03 16 00.89,-05 55 07.0,6.17,,                                           STAR B9V,2440.0,,-49.6305,-0.02,,-55507.0,-60608.0,31600.9,31332.4,-6.28333,-6.1024,,,,-49.63,187.86,20319.0,983,,187.859,,    ,0.2,0.9,*   ,        ,0.039,-0.004,0.007,47.76708,48.3851,7.0,V          ,,,,,,130388.0,          ,B9V               ,-0.24,,1090     ,         ,,49.003708333333336,-5.918611111111112,25641.02564102564,83629.74358974358,0.8552760561036497,-0.10329925103400885,16731.108630394174,19249.45488304375,-2643.9906632488633,Faint,B
HR 8382,          ,21 58 55.01,-04 22 23.2,6.22,,                                           STAR K2V,,,-43.0308,1.0,,-42223.0,-43646.0,215855.0,215618.5,-4.83333,-4.6126,,,1580.0,-43.03,54.1,208801.0,8382,,54.0986,,    ,,,    ,        ,0.034,-0.254,0.001,328.425,329.0773,-44.0,V          ,,0.35,,,,145784.0,          ,K2V               ,0.87,,         ,         ,,329.7292083333333,-4.37311111111111,29411.76470588235,95928.23529411764,5.7548603254109905,-0.07632518744443645,25327.59527332959,-14782.93642748975,-2242.679505724329,Faint,K
HR 526 ,          ,01 49 15.70,+47 53 48.8,5.82,,                                           STAR A3V,1438.0,,-13.8571,0.29,,475349.0,473856.0,14915.7,14608.6,47.38333,47.6489,,,,-13.86,132.86,11031.0,526,,132.859,4.0,AB  ,0.7,1.9,*   ,D       ,0.008,-0.002,-0.01,25.76208,26.5359,-2.0,SB2        ,,,,,,37536.0,          ,A3V               ,0.07,,         ,         ,,27.315416666666664,47.89688888888889,125000.0,407695.0,0.4767439573874677,0.8359584125729996,74463.21044327624,38458.70582852736,92742.42953726817,Moderate,A
HR 7735,31    Cyg ,20 13 37.90,+46 44 29.0,3.79,,                                          STAR K2II,13554.0,,6.777,1.28,,464429.0,463520.0,201337.9,201203.3,46.43333,46.589,,,757.0,6.78,82.68,192577.0,7735,,82.6757,6.0,AD  ,1.0,337.5,*   ,        ,0.007,0.003,0.004,302.62042,303.0139,-8.0,SBO        ,,0.76,25.0,,,49337.0,          ,K2II+B3V          ,0.42,,V695 Cyg ,         ,,303.40791666666667,46.74138888888889,142857.14285714284,465937.1428571428,5.295467122449912,0.8157911330662052,53902.76317980352,-81723.25843376928,104038.28342420637,Bright,K
HR 1834,31    Ori ,05 29 43.99,-01 05 31.9,4.71,,                                         STAR K5III,4097.0,,-18.617,1.57,,-10532.0,-10749.0,52944.0,52711.5,-1.16667,-1.1304,,,,-18.62,204.31,36167.0,1834,,204.305,,    ,5.4,12.5,*   ,        ,0.006,-0.023,0.004,81.16333,81.798,8.0,SB         ,,0.69,19.0,,,132176.0,          ,K5III             ,1.85,,CI Ori   ,         ,,82.43329166666668,-1.0921944444444445,166666.66666666666,543593.3333333333,1.4387323528401375,-0.019062389127545844,21942.74983810863,165185.35343296558,-3176.872447266389,Moderate,K
HR 2701,20    Mon ,07 10 13.70,-04 14 13.9,4.92,,                                         STAR K0III,,,2.235,1.03,,-41414.0,-40917.0,71013.7,70744.6,-4.06667,-4.1547,,,1186.0,2.23,218.85,54810.0,2701,,218.848,4.0,AC  ,4.9,186.2,    ,        ,0.03,0.215,0.0,106.315,106.9359,79.0,           ,,0.52,19.0,,,134282.0,          ,K0III             ,0.78,,         ,         ,,107.55708333333334,-4.2371944444444445,33333.333333333336,108718.66666666667,1.8772252380085845,-0.07395299410276751,-10027.710731774669,31693.697818685672,-2462.8534606836624,Moderate,K
HR 7434,          ,19 38 25.90,-57 58 59.9,6.18,,                                         STAR K0III,,,-28.8618,0.97,,-575900.0,-580549.0,193825.9,193414.4,-58.2,-58.0969,,,3566.0,-28.86,339.28,184585.0,7434,,339.279,,    ,,,    ,        ,0.015,-0.065,0.026,292.50583,293.5598,-11.0,           ,,,,,,246188.0,          ,K0III             ,0.81,,         ,         ,,294.60791666666665,-57.98330555555556,66666.66666666667,217437.33333333334,5.141878148274411,-1.0119995931343644,14717.644482122332,-32134.392088182165,-56526.2437321398,Faint,K
HR 3694,          ,09 16 57.19,-39 24 05.0,5.33,,                                         STAR K5III,,,6.8033,1.17,,-392405.0,-391129.0,91657.2,91459.3,-38.96667,-39.1913,,,,6.8,264.14,80170.0,3694,,264.137,,    ,,,*   ,        ,0.027,-0.031,-0.009,138.2575,138.7471,0.0,V          ,,,,,,200185.0,          ,K5III-IV          ,,,         ,         ,,139.2382916666667,-39.40138888888889,37037.03703703704,120798.51851851851,2.430166634435517,-0.6876839659698213,-21677.079834816825,18685.8868363495,-23509.231281710843,Moderate,K
HR 8151,The1Mic   ,21 20 45.60,-40 48 34.9,4.82,,                                            STAR A0,,,-44.9506,0.02,,-404835.0,-410120.0,212045.6,211734.4,-41.21667,-41.0223,,-4114475.0,802.0,-44.95,1.19,203006.0,8151,,1.1864,,    ,,,*   ,        ,0.012,-0.005,0.069,318.59125,319.3934,2.0,V?         ,,0.04,48.0,,,230644.0,          ,ApCrEuSr          ,-0.07,,The1 Mic ,         ,,320.19,-40.80969444444444,83333.33333333333,271796.6666666666,5.588369731960643,-0.7122635347883935,48451.44264602278,-40382.548730451286,-54462.38984837459,Moderate,A
HR 7368,          ,19 23 34.01,+33 13 19.9,6.37,,                                           STAR G8V,,,8.3835,0.81,,331320.0,330726.0,192334.0,192141.1,33.01667,33.124,,,,8.38,66.07,182488.0,7368,,66.0766,,    ,,,    ,        ,0.057,0.168,0.085,289.94833,290.4211,-21.0,V?         ,,,,,,68239.0,          ,G8V               ,0.46,,         ,         ,,290.8917083333333,33.22219444444445,17543.859649122805,57220.35087719297,5.077018077167693,0.5798366777933239,5233.628718935401,-13711.472541793557,9612.058185222108,Faint,G
HR 3523,15    Hya ,08 51 34.51,-07 10 37.9,5.54,,                                            STAR A4,7050.0,,22.6434,0.15,,-71038.0,-65920.0,85134.5,84906.9,-6.8,-6.9889,,,,22.64,234.39,75737.0,3523,,234.391,4.0,AB  ,1.8,0.9,*   ,D       ,0.011,0.001,-0.044,131.66458,132.2785,37.0,SB2        ,,,25.0,,,136345.0,          ,A4m               ,0.14,,4282     ,         ,,132.8937916666667,-7.177194444444445,90909.09090909091,296505.45454545453,2.3194342200427362,-0.1252656741114008,-61391.66633005859,66079.6585131131,-11358.030019614558,Moderate,A
HR 8319,48Lam Cap ,21 46 32.11,-11 21 56.9,5.58,,                                           STAR A1V,,,-43.9076,-0.01,,-112157.0,-113551.0,214632.1,214350.8,-11.81667,-11.5974,,,818.0,-43.91,43.64,207052.0,8319,,43.6411,,    ,,,    ,        ,0.015,-0.008,0.031,325.28792,325.9616,1.0,V          ,,,190.0,,,164639.0,          ,A1V               ,-0.05,,         ,         ,,326.63379166666664,-11.365805555555555,66666.66666666667,217437.33333333334,5.7008351128565495,-0.19837072908590772,54586.25212843941,-35946.828731053996,-13138.151589746578,Moderate,A
HR 254 ,66    Psc ,00 54 35.21,+19 11 17.9,5.74,,                                           STAR A1V,746.0,,-43.6771,-0.01,,191118.0,185503.0,5435.2,5156.1,18.63333,18.9175,,,,-43.68,123.96,5267.0,254,,123.96,3.0,AB  ,0.8,0.5,*   ,        ,0.014,-0.014,0.018,12.3225,12.9839,10.0,SB         ,,,175.0,,,92145.0,          ,A1VN              ,-0.14,,         ,R        ,,13.646708333333335,19.188305555555555,71428.57142857142,232968.5714285714,0.2381799924760145,0.3348991098231642,65555.77699087025,15916.192588986443,23476.706176976997,Moderate,A
HR 8326,10The PsA ,21 47 44.21,-30 53 53.9,5.01,,                                           STAR A2V,,,-49.9397,0.04,,-305354.0,-310750.0,214744.2,214448.3,-31.35,-31.1307,,-3118466.0,3741.0,-49.94,16.24,207155.0,8326,,16.2398,3.0,AB  ,0.1,0.1,*   ,        ,0.006,0.002,-0.032,325.46708,326.2012,14.0,           ,,,139.0,,,213292.0,          ,A2V               ,0.05,,         ,         ,,326.93420833333334,-30.898305555555556,166666.66666666666,543593.3333333333,5.70607837281775,-0.5392771652317001,119851.56701164762,-78028.32698274236,-85585.97928927702,Moderate,A
HR 1184,Rho For   ,03 47 55.99,-30 10 04.1,5.54,,                                         STAR G6III,,,-51.3965,0.98,,-301004.0,-301914.0,34756.0,34554.8,-30.46667,-30.3205,,,2272.0,-51.4,228.19,23940.0,1184,,228.196,,    ,,,    ,        ,0.008,-0.23,0.028,55.97333,56.4784,53.0,           ,,,,,,194535.0,          ,G6III             ,0.66,,1337     ,         ,,56.983291666666666,-30.167805555555557,125000.0,407695.0,0.9945460582075805,-0.5265275350458816,58885.385527422295,90617.67844386402,-62816.779006339595,Moderate,G
HR 3894,30Phi UMa ,09 52 06.41,+54 03 51.8,4.59,,                                          STAR A3IV,7545.0,,47.698,0.03,,540352.0,541758.0,95206.4,94843.1,54.51667,54.2994,,,,47.7,160.87,85235.0,3894,,160.868,,    ,0.2,0.3,*   ,        ,0.032,0.021,-0.004,146.32583,147.1794,-12.0,           ,,0.0,30.0,,,27408.0,          ,A3IV              ,0.08,,         ,         ,,148.02670833333335,54.064388888888885,31250.0,101923.75,2.5835534413059946,0.9436015941897498,-15557.617022033608,9711.397154069742,25302.407354077124,Moderate,A
HR 2564,38    Gem ,06 54 38.69,+13 10 40.1,4.65,,                                           STAR F0V,5559.0,,6.6659,0.3,,131040.0,131431.0,65438.7,65149.7,13.3,13.2418,,,,6.67,201.51,50635.0,2564,,201.511,3.0,AB  ,2.9,7.0,*   ,        ,0.043,-0.083,0.078,102.25042,102.9571,24.0,SB         ,,0.2,126.0,,,96265.0,          ,F0Vp              ,0.07,,3266     ,         ,,103.66120833333333,13.177805555555555,23255.813953488374,75850.23255813954,1.8092293920124503,0.22999609513204497,-5347.931236883089,22002.825681711947,5301.714453366177,Moderate,F
HR 6098,Zet TrA   ,16 28 28.10,-70 05 03.8,4.91,,                                           STAR F9V,,,-14.5737,0.55,,-700504.0,-695824.0,162828.1,162305.9,-69.85,-69.9732,,,610.0,-14.57,319.53,147584.0,6098,,319.531,,    ,,,*   ,        ,0.094,0.108,0.196,244.42708,245.7745,9.0,SBO        ,,0.28,,,,253554.0,          ,F9V               ,0.04,,         ,         ,,247.1170833333333,-70.08438888888888,10638.297872340425,34697.446808510635,4.31300674209187,-1.2232033403592413,-1409.1059245801737,-3338.597588741064,-10002.07819677532,Moderate,F
HR 851 ,Eta3For   ,02 50 40.39,-35 40 34.0,5.47,,                                         STAR K5III,,,-63.2827,1.25,,-354034.0,-355254.0,25040.4,24839.1,-36.08333,-35.8817,,,,-63.28,239.01,17829.0,851,,239.011,,    ,,,*   ,        ,0.017,-0.061,0.006,41.65792,42.163,12.0,           ,,0.49,,,,193944.0,          ,K5III             ,1.31,,         ,         ,,42.66829166666667,-35.67611111111111,58823.5294117647,191856.47058823527,0.7447021757845922,-0.6226656031962214,35135.033417234175,32385.69282509728,-34306.03357231826,Moderate,K
HR 8311,46    Cap ,21 45 00.31,-09 04 57.0,5.09,,                                          STAR G8II,,,-42.5101,1.11,,-90457.0,-91847.0,214500.3,214220.4,-9.53333,-9.3131,,,,-42.51,46.17,206834.0,8311,,46.1721,,    ,,,    ,        ,0.002,-0.005,0.021,324.91792,325.5852,-5.0,SB         ,,0.53,17.0,,,145637.0,          ,G8II-III          ,0.95,,         ,         ,,326.2512916666667,-9.0825,500000.0,1630780.0,5.694159228467672,-0.15851952931238497,410528.53486227774,-274293.0106026659,-78928.2357484158,Moderate,G
HR 3616,13Sig2UMa ,09 10 23.21,+67 08 04.9,4.8,,                                          STAR F6IV,7203.0,,38.1124,0.49,,670805.0,672018.0,91023.2,90601.0,67.53333,67.3384,,,,38.11,146.87,78154.0,3616,,146.876,3.0,AB  ,3.5,2.8,*   ,        ,0.056,-0.074,-0.02,135.39917,136.5041,-2.0,           ,,0.28,0.0,,,14788.0,          ,F6IV              ,0.02,,4392     ,         ,,137.59670833333334,67.13469444444445,17857.142857142855,58242.14285714285,2.4015156003229863,1.171721460375901,-5123.636382873294,4679.062749053015,16453.943996104084,Moderate,F
HR 7808,          ,20 26 52.99,-37 24 11.2,6.25,,                                          STAR K2IV,,,-34.2612,0.97,,-372411.0,-373405.0,202653.0,202337.9,-37.71667,-37.5679,,-3713741.0,,-34.26,4.46,194433.0,7808,,4.4552,,    ,1.4,1.1,*   ,        ,0.042,-0.116,-0.242,305.10125,305.908,23.0,           ,,,,,,212126.0,          ,K2IV-V            ,0.77,,         ,         ,,306.7207916666667,-37.40311111111111,23809.52380952381,77656.19047619047,5.35328769890692,-0.6528074393781634,11308.89377829283,-15160.560304247723,-14462.356544105767,Faint,K
HR 8360,          ,21 54 10.39,-04 16 34.0,5.71,,                                         STAR K2III,,,-41.9906,1.18,,-41634.0,-43046.0,215410.4,215133.9,-4.73333,-4.5127,,,,-41.99,53.33,208111.0,8360,,53.3244,,    ,,,    ,        ,0.017,-0.093,0.057,327.2375,327.8913,-37.0,           ,,,,,,145731.0,          ,K2III             ,1.27,,         ,         ,,328.5432916666666,-4.276111111111111,58823.5294117647,191856.47058823527,5.734162174923381,-0.07463221807000196,50038.830940885084,-30611.85264180382,-4386.05612854609,Moderate,K
HR 7059,5    Aql  ,18 46 28.49,-00 57 42.1,5.9,,                                           STAR A2V,11667.0,,0.6656,0.13,,-5742.0,-10058.0,184628.5,184353.6,-1.06667,-1.0162,,,,0.67,31.51,173654.0,7059,,31.5102,3.0,AB  ,1.6,12.8,*   ,D       ,0.009,-0.022,0.013,280.32792,280.9732,17.0,SB?        ,,0.07,25.0,,,142606.0,          ,A2Vm              ,0.12,,         ,         ,,281.61870833333336,0.9616944444444444,111111.11111111112,362395.55555555556,4.915173695630259,0.016784734453693245,22374.377149517957,-108819.06299534343,1864.8829272346547,Moderate,A
HR 5329,17Kap2Boo ,14 13 28.99,+51 47 25.1,4.54,,                                          STAR A8IV,9173.0,,60.9134,0.2,,514725.0,520124.0,141329.0,141141.8,52.25,52.0232,,,,60.91,96.46,124675.0,5329,,96.4554,,    ,2.2,13.4,*   ,        ,0.01,-0.002,0.063,212.475,212.9242,-17.0,SB         ,,0.12,127.0,,,29046.0,          ,A8IV              ,0.14,,Kap2 Boo ,         ,,213.37079166666666,51.790305555555555,100000.0,326156.0,3.7240228421702124,0.9039113525583555,-51656.14383123245,-34023.18127435763,78575.22472420443,Moderate,A
HR 124 ,          ,00 31 41.21,+52 50 21.8,5.6,,                                         STAR K2III,,,-9.9162,1.15,,525022.0,523349.0,3141.2,2855.9,52.28333,52.5636,,,,-9.92,119.91,2774.0,124,,119.906,,    ,,,    ,        ,0.008,-0.019,-0.053,6.55167,7.2328,-52.0,SB         ,,,,,,21486.0,          ,K2III             ,1.13,,         ,         ,,7.921708333333335,52.83938888888889,125000.0,407695.0,0.13825989279933917,0.9222213108528193,74785.88925165213,10406.28181403555,99618.17137272947,Moderate,K
HR 167 ,55    Psc ,00 39 55.61,+21 26 17.9,5.36,,                                         STAR K0III,558.0,,-41.3536,1.16,,212618.0,210950.0,3955.6,3717.5,20.88333,21.164,,,,-41.35,119.36,3690.0,167,,119.363,,    ,3.2,6.6,*   ,        ,0.009,-0.035,0.028,8.665,9.3228,-17.0,V          ,,,,,,74182.0,          ,K0III+F3V         ,1.05,,         ,         ,,9.981708333333334,21.438305555555555,111111.11111111112,362395.55555555556,0.17421367539042232,0.3741690179930366,101858.01117545643,17926.78827865605,40611.01862473427,Moderate,K
HR 6108,21Nu 2CrB ,16 22 29.21,+33 42 13.0,5.39,,                                         STAR K5III,,,44.512,1.53,,334213.0,334910.0,162229.2,162036.0,33.93333,33.8195,,,,44.51,54.69,147767.0,6108,,54.6867,,    ,,,    ,        ,0.021,0.059,-0.007,244.67958,245.15,-40.0,V          ,,0.87,17.0,,,65259.0,          ,K5III             ,1.88,,         ,         ,,245.62170833333334,33.703611111111115,47619.04761904762,155312.38095238095,4.286907524789861,0.5882389837006333,-16351.543580571168,-36083.11112711454,26423.660042963566,Moderate,K
HR 6998,          ,18 38 53.40,-21 03 06.8,5.86,,                                           STAR G4V,,,-6.7964,0.68,,-210307.0,-210550.0,183853.4,183554.2,-21.13333,-21.0972,,,,-6.8,12.73,172051.0,6998,,12.725,,    ,,,    ,        ,0.072,-0.152,-0.078,278.23167,278.9759,36.0,V          ,,,,,,187086.0,          ,G4V               ,0.14,,         ,         ,,279.72249999999997,-21.05188888888889,13888.88888888889,45299.444444444445,4.882078616909838,-0.3674247748751218,2188.956612841236,-12775.713303388295,-4989.0733713413465,Moderate,G
HR 7701,66    Dra ,20 05 32.81,+61 59 44.2,5.39,,                                         STAR K3III,,,15.653,1.18,,615944.0,615104.0,200532.8,200446.0,61.7,61.851,,,3612.0,15.65,95.39,191277.0,7701,,95.3929,,    ,,,    ,        ,0.037,0.074,0.121,300.98917,301.1917,6.0,           ,,0.59,,,,18700.0,          ,K3III             ,1.29,,         ,         ,,301.38670833333333,61.99561111111111,27027.027027027027,88150.27027027027,5.260190382164498,1.082027535674869,6609.228747161013,-10833.3052747406,23862.476445491306,Moderate,K
HR 6280,23    Oph ,16 54 35.69,-06 09 14.0,5.25,,                                         STAR K2III,,,22.5167,1.08,,-60914.0,-60426.0,165435.7,165155.1,-5.98333,-6.074,,,3342.0,22.52,12.89,152601.0,6280,,12.8852,,    ,,,    ,        ,0.021,-0.02,-0.031,252.31208,252.9794,-17.0,V?         ,,0.53,19.0,,,141431.0,          ,K2III             ,1.06,,         ,         ,,253.6487083333333,-6.153888888888889,47619.04761904762,155312.38095238095,4.427005103847445,-0.10740562291300661,-13328.74029484567,-45429.72765673033,-5104.725588412549,Moderate,K
HR 7120,35Nu 2Sgr ,18 55 07.10,-22 40 17.0,4.99,,                                          STAR K3II,,,-10.8911,1.33,,-224017.0,-224409.0,185507.1,185206.1,-22.78333,-22.7359,,,,-10.89,12.91,175190.0,7120,,12.9054,,    ,,,    ,        ,0.042,-0.026,0.103,282.26833,283.0255,-110.0,SB         ,,0.66,,,,187445.0,          ,K3II-IIIBa0.8CN2  ,1.51,,         ,         ,,283.77958333333333,-22.67138888888889,23809.52380952381,77656.19047619047,4.952888079104292,-0.39569038211117,5232.924109348544,-21337.47066873445,-9177.26946117291,Moderate,K
HR 6467,          ,17 20 33.60,+48 11 17.9,6.43,,                                           STAR F4V,,,34.6822,0.43,,481118.0,481412.0,172033.6,171913.4,48.28333,48.2368,,,,34.68,74.53,157373.0,6467,,74.5294,,    ,,,    ,        ,0.007,-0.019,0.19,259.465,259.8058,31.0,           ,,,15.0,,,46651.0,          ,F4V               ,-0.08,,         ,         ,,260.14,48.18830555555555,142857.14285714284,465937.1428571428,4.540299516138049,0.8410445929015197,-16309.136389960426,-93833.8701877951,106477.1343580386,Faint,F
HR 1896,41The1Ori ,05 35 17.30,-05 23 16.1,6.7,,                                           STAR B0V,4186.0,,-19.38,0.09,,-52316.0,-52509.0,53517.3,53249.8,-5.45,-5.4192,,,,-19.38,209.01,37023.0,1896,,209.011,12.0,*   ,0.1,117.0,*   ,        ,0.001,0.002,0.005,82.59375,83.2076,31.0,SB         ,,0.2,109.0,,,,          ,B0.5Vp            ,-0.71,,2295     ,         ,,83.82208333333332,-5.387805555555556,1000000.0,3261560.0,1.46297134004773,-0.09403494640168672,107140.723856095,989800.1450419371,-93896.42254395089,Faint,B
HR 8291,76    Cyg ,21 41 34.30,+40 48 19.1,6.11,,                                           STAR A2V,,,-9.0576,0.07,,404819.0,403437.0,214134.3,213933.3,40.35,40.5769,,,,-9.06,88.54,206538.0,8291,,88.5424,3.0,AB  ,4.0,62.1,*   ,        ,0.013,-0.046,-0.012,324.38667,324.8889,3.0,SB         ,,0.05,150.0,,,51189.0,          ,A2V               ,0.07,,         ,         ,,325.3929166666667,40.805305555555556,76923.07692307692,250889.23076923075,5.679177758500866,0.7121869342267784,47923.63161931884,-33069.04396049838,50268.515268188086,Faint,A
HR 2209,          ,06 18 50.81,+69 19 10.9,4.8,,                                           STAR A0V,,,22.4613,0.03,,691911.0,692021.0,61850.8,61320.5,69.35,69.3393,,,234.0,22.46,145.16,42818.0,2209,,145.159,,    ,,,    ,        ,0.008,-0.107,0.002,91.95667,93.3353,-7.0,SB         ,,-0.01,320.0,,,13788.0,          ,A0Vn              ,0.0,,         ,         ,,94.71170833333333,69.31969444444444,125000.0,407695.0,1.6530311506052178,1.209856904531977,-3626.097039657623,43994.98019685558,116945.68456226708,Moderate,A
HR 8926,          ,23 30 01.99,+58 32 56.0,4.91,,                                          STAR B3IV,16795.0,,-2.6588,-0.12,,583256.0,581624.0,233002.0,232742.9,57.98333,58.2732,,,,-2.66,112.47,221253.0,8926,,112.466,8.0,AC  ,2.3,75.7,*   ,D       ,0.006,0.005,0.02,351.3525,351.9289,-13.0,SB1O       ,,-0.14,144.0,,,35478.0,          ,B3IV              ,-0.64,,AR Cas   ,         ,,352.50829166666665,58.54888888888889,166666.66666666666,543593.3333333333,6.152430330163822,1.0218708844954356,86219.47819498918,-11338.316209309238,142180.94789070467,Moderate,B
HR 5823,54Phi Boo ,15 37 49.61,+40 21 11.9,5.24,,                                         STAR G7III,,,53.3648,0.88,,402112.0,403057.0,153749.6,153602.0,40.66667,40.516,,,580.0,53.37,64.95,139641.0,5823,,64.9534,,    ,,,*   ,        ,0.021,0.062,0.063,233.55833,234.0083,-10.0,V?         ,,0.47,19.0,,,45643.0,          ,G7III-IVFe-2      ,0.53,,         ,         ,,234.45670833333335,40.35330555555556,47619.04761904762,155312.38095238095,4.092041513804694,0.704298046007764,-21095.37002223731,-29527.400736860178,30833.288269253488,Moderate,G
HR 8228,71    Cyg ,21 29 27.00,+46 32 26.2,5.24,,                                         STAR K0III,,,-3.3497,0.97,,463226.0,461915.0,212927.0,212736.3,46.08333,46.3209,,,807.0,-3.35,90.81,204771.0,8228,,90.8156,,    ,,,    ,        ,0.023,0.104,0.045,321.43958,321.9013,-19.0,V?         ,,0.49,19.0,,,50934.0,          ,K0-III            ,0.8,,         ,         ,,322.3625,46.54061111111111,43478.260869565216,141806.9565217391,5.626287009960221,0.8122868997791454,23682.344150304114,-18262.56517250383,31559.221427477776,Moderate,K
HR 6970,          ,18 35 02.40,-10 58 37.9,5.14,,                                         STAR G8III,,,-1.3962,0.92,,-105838.0,-110105.0,183502.4,183215.8,-11.05,-11.018,,,3477.0,-1.4,21.31,171391.0,6970,,21.3053,,    ,,,    ,        ,0.012,-0.004,0.051,277.37042,278.0656,7.0,V          ,,0.47,19.0,,,161632.0,          ,G8III             ,0.6,,         ,         ,,278.76,-10.977194444444445,83333.33333333333,271796.6666666666,4.865279822859393,-0.19158818568718533,12459.111322578283,-80854.28612829187,-15868.188434107802,Moderate,G
HR 4997,          ,13 13 43.01,+40 09 10.1,4.92,,                                         STAR G8III,,,76.1828,1.06,,400910.0,402502.0,131343.0,131126.9,40.66667,40.4172,,,,76.18,104.83,115004.0,4997,,104.836,,    ,,,    ,        ,0.004,0.015,-0.048,197.29542,197.8619,-21.0,V?         ,,0.49,19.0,,,44519.0,          ,G8IIIaCN0.5       ,0.93,,         ,         ,,198.42920833333332,40.15280555555555,250000.0,815390.0,3.4632430175424362,0.7007986608575153,-181282.22037178522,-60407.226635426894,161207.08280746127,Moderate,G
HR 5212,          ,13 52 00.91,-31 37 09.8,6.12,,                                           STAR F7V,,,29.5043,0.48,,-313710.0,-312222.0,135200.9,134908.1,-31.11667,-31.3728,,-3110706.0,,29.5,317.74,120759.0,5212,,317.742,,    ,1.0,0.6,    ,D       ,0.016,-0.052,-0.053,206.56875,207.2839,9.0,           ,,,,,,204922.0,          ,F7V               ,,,         ,         ,,208.00379166666667,-31.61938888888889,62500.0,203847.5,3.630351021215677,-0.5518624435796226,-46990.44899817767,-24989.253916609672,-32767.131269625534,Faint,F
HR 3277,          ,08 23 48.50,+53 13 10.9,5.51,,                                           STAR A3V,,,35.0451,0.11,,531311.0,532252.0,82348.5,82001.8,53.53333,53.3812,,,2649.0,35.05,165.21,70313.0,3277,,165.211,,    ,,,    ,        ,0.03,-0.095,-0.026,124.05917,125.0074,21.0,           ,,,,,,26819.0,          ,A3V               ,0.08,,         ,         ,,125.95208333333333,53.21969444444445,33333.333333333336,108718.66666666667,2.1982785539129415,0.92885889496089,-11717.673635249213,16156.390868612461,26697.907591972682,Moderate,A
HR 4094,42Mu  Hya ,10 26 05.40,-16 50 11.0,3.81,,                                         STAR K4III,,,33.6505,1.48,,-165011.0,-163454.0,102605.4,102339.7,-16.31667,-16.5817,,,389.0,33.65,259.99,90432.0,4094,,259.987,,    ,,,    ,        ,0.018,-0.08,-0.128,155.31333,155.9155,40.0,V          ,,0.83,19.0,,,155980.0,          ,K4.5III           ,1.82,,         ,         ,,156.5225,-16.836388888888887,55555.55555555556,181197.77777777778,2.731832978452825,-0.29385042025730085,-48772.26557564254,21184.0146226944,-16091.096549672553,Bright,K
HR 6105,          ,16 24 39.60,-29 42 11.9,6.63,,                                          STAR G0IV,10035.0,,13.6499,0.59,,-294212.0,-293521.0,162439.6,162131.1,-29.46667,-29.5891,,-2912513.0,,13.65,348.72,147722.0,6105,,348.716,,    ,0.8,5.2,*   ,D       ,0.036,-0.102,0.063,244.59458,245.3798,0.0,           ,,,,,,184368.0,          ,G0IV              ,0.11,,         ,         ,,246.16499999999996,-29.703305555555556,27777.77777777778,90598.88888888889,4.296389753171841,-0.518420480670368,-9750.167716339227,-22070.06605263023,-13764.13281712292,Faint,G
HR 222 ,          ,00 48 22.99,+05 16 50.2,5.75,,                                           STAR K2V,,,-57.5828,0.88,,51650.0,50029.0,4823.0,4548.0,4.76667,5.0081,,,1019.0,-57.57,121.49,4628.0,222,,121.513,,    ,4.6,181.2,    ,        ,0.145,-1.146,0.758,10.78417,11.45,-13.0,V          ,,0.47,,,,109471.0,          ,K2V               ,0.59,,         ,         ,,12.095791666666667,5.280611111111111,6896.551724137931,22493.517241379308,0.2111113902186258,0.092164050406285,6714.818997738952,1439.0166027566613,634.714682597305,Moderate,K
